date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:53:39	31190/31190	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Dec%202013%2011:53:39%20GMT	http://ccna.smarthand.ro/sample-page?replytocom=97	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/sample-page3e91.html	(from http://ccna.smarthand.ro/sample-page)
12:53:40	772/772	---M--	200	added ('OK')	text/xml	etag:%22fc0eefd9714dec8e3e0d2cfdd0c35e55%22	http://ccna.smarthand.ro/ccna1-chapter-02/feed	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/ccna1-chapter-02/feed	(from http://ccna.smarthand.ro/ccna1-chapter-02)
12:53:41	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202013%2011:53:40%20GMT	http://ccna.smarthand.ro/?p=6	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/index42dc.html	(from http://ccna.smarthand.ro/ccna1-chapter-02)
12:53:41	26546/26546	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Apr%202013%2020:02:11%20GMT	http://ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-2-5.jpg	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-2-5.jpg	(from http://ccna.smarthand.ro/ccna1-chapter-02)
12:53:45	22588/22588	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Apr%202013%2020:02:14%20GMT	http://ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-2-18.jpg	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-2-18.jpg	(from http://ccna.smarthand.ro/ccna1-chapter-02)
12:53:46	35744/35744	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Apr%202013%2020:02:12%20GMT	http://ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-2-12.jpg	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-2-12.jpg	(from http://ccna.smarthand.ro/ccna1-chapter-02)
12:53:46	31644/31644	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Apr%202013%2020:02:13%20GMT	http://ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-2-16.jpg	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-2-16.jpg	(from http://ccna.smarthand.ro/ccna1-chapter-02)
12:53:46	40740/40740	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Apr%202013%2020:02:12%20GMT	http://ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-2-13.jpg	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-2-13.jpg	(from http://ccna.smarthand.ro/ccna1-chapter-02)
12:53:47	772/772	---M--	200	added ('OK')	text/xml	etag:%22fc0eefd9714dec8e3e0d2cfdd0c35e55%22	http://ccna.smarthand.ro/ccna1-chapter-03/feed	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/ccna1-chapter-03/feed	(from http://ccna.smarthand.ro/ccna1-chapter-03)
12:53:47	23768/23768	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Apr%202013%2020:02:15%20GMT	http://ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-2-21.jpg	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-2-21.jpg	(from http://ccna.smarthand.ro/ccna1-chapter-02)
12:53:49	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202013%2011:53:48%20GMT	http://ccna.smarthand.ro/?p=8	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/index2df4.html	(from http://ccna.smarthand.ro/ccna1-chapter-03)
12:53:49	772/772	---M--	200	added ('OK')	text/xml	etag:%22fc0eefd9714dec8e3e0d2cfdd0c35e55%22	http://ccna.smarthand.ro/ccna1-chapter-04/feed	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/ccna1-chapter-04/feed	(from http://ccna.smarthand.ro/ccna1-chapter-04)
12:53:51	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202013%2011:53:50%20GMT	http://ccna.smarthand.ro/?p=10	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/index64b4.html	(from http://ccna.smarthand.ro/ccna1-chapter-04)
12:53:52	78172/78172	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20May%202013%2006:10:08%20GMT	http://ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-3-13.jpg	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-3-13.jpg	(from http://ccna.smarthand.ro/ccna1-chapter-03)
12:53:56	37451/37451	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20May%202013%2006:41:10%20GMT	http://ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-4-1.jpg	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-4-1.jpg	(from http://ccna.smarthand.ro/ccna1-chapter-04)
12:53:56	22210/22210	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20May%202013%2006:41:12%20GMT	http://ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-4-16.jpg	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-4-16.jpg	(from http://ccna.smarthand.ro/ccna1-chapter-04)
12:53:56	36453/36453	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20May%202013%2006:41:11%20GMT	http://ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-4-6.jpg	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-4-6.jpg	(from http://ccna.smarthand.ro/ccna1-chapter-04)
12:53:57	772/772	---M--	200	added ('OK')	text/xml	etag:%22fc0eefd9714dec8e3e0d2cfdd0c35e55%22	http://ccna.smarthand.ro/ccna1-chapter-05/feed	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/ccna1-chapter-05/feed	(from http://ccna.smarthand.ro/ccna1-chapter-05)
12:53:58	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202013%2011:53:57%20GMT	http://ccna.smarthand.ro/?p=13	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/index2dc4.html	(from http://ccna.smarthand.ro/ccna1-chapter-05)
12:53:58	20668/20668	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20May%202013%2006:41:12%20GMT	http://ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-4-19.jpg	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-4-19.jpg	(from http://ccna.smarthand.ro/ccna1-chapter-04)
12:54:01	24196/24196	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20May%202013%2006:55:41%20GMT	http://ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-5-5.jpg	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-5-5.jpg	(from http://ccna.smarthand.ro/ccna1-chapter-05)
12:54:02	80531/80531	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20May%202013%2006:41:11%20GMT	http://ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-4-5.jpg	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-4-5.jpg	(from http://ccna.smarthand.ro/ccna1-chapter-04)
12:54:03	32863/32863	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20May%202013%2006:55:42%20GMT	http://ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-5-15.jpg	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-5-15.jpg	(from http://ccna.smarthand.ro/ccna1-chapter-05)
12:54:04	772/772	---M--	200	added ('OK')	text/xml	etag:%22fc0eefd9714dec8e3e0d2cfdd0c35e55%22	http://ccna.smarthand.ro/ccna1-chapter-06/feed	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/ccna1-chapter-06/feed	(from http://ccna.smarthand.ro/ccna1-chapter-06)
12:54:04	21477/21477	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20May%202013%2006:55:43%20GMT	http://ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-5-20.jpg	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-5-20.jpg	(from http://ccna.smarthand.ro/ccna1-chapter-05)
12:54:05	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202013%2011:54:04%20GMT	http://ccna.smarthand.ro/?p=15	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/indexa1ca.html	(from http://ccna.smarthand.ro/ccna1-chapter-06)
12:54:07	17511/17511	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20May%202013%2009:37:44%20GMT	http://ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-6-10.jpg	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-6-10.jpg	(from http://ccna.smarthand.ro/ccna1-chapter-06)
12:54:07	33571/33571	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20May%202013%2006:55:44%20GMT	http://ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-5-21.jpg	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-5-21.jpg	(from http://ccna.smarthand.ro/ccna1-chapter-05)
12:54:07	11992/11992	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20May%202013%2009:37:46%20GMT	http://ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-6-11.jpg	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-6-11.jpg	(from http://ccna.smarthand.ro/ccna1-chapter-06)
12:54:10	16513/16513	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20May%202013%2009:37:49%20GMT	http://ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-6-13.jpg	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-6-13.jpg	(from http://ccna.smarthand.ro/ccna1-chapter-06)
12:54:11	16563/16563	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20May%202013%2009:37:51%20GMT	http://ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-6-18.jpg	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-6-18.jpg	(from http://ccna.smarthand.ro/ccna1-chapter-06)
12:54:11	24601/24601	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20May%202013%2009:37:50%20GMT	http://ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-6-14.jpg	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-6-14.jpg	(from http://ccna.smarthand.ro/ccna1-chapter-06)
12:54:11	90008/90008	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20May%202013%2006:55:43%20GMT	http://ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-5-19.jpg	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-5-19.jpg	(from http://ccna.smarthand.ro/ccna1-chapter-05)
12:54:11	1290/1290	---M--	200	added ('OK')	text/xml	etag:%22fc0eefd9714dec8e3e0d2cfdd0c35e55%22	http://ccna.smarthand.ro/ccna1-chapter-07/feed	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/ccna1-chapter-07/feed	(from http://ccna.smarthand.ro/ccna1-chapter-07)
12:54:12	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202013%2011:54:12%20GMT	http://ccna.smarthand.ro/?p=17	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/indexd8eb.html	(from http://ccna.smarthand.ro/ccna1-chapter-07)
12:54:13	26016/26016	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20May%202013%2009:37:53%20GMT	http://ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-6-20.jpg	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-6-20.jpg	(from http://ccna.smarthand.ro/ccna1-chapter-06)
12:54:15	20870/20870	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20May%202013%2010:03:01%20GMT	http://ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-7-9.jpg	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-7-9.jpg	(from http://ccna.smarthand.ro/ccna1-chapter-07)
12:54:15	25410/25410	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20May%202013%2010:03:00%20GMT	http://ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-7-4.jpg	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-7-4.jpg	(from http://ccna.smarthand.ro/ccna1-chapter-07)
12:54:15	174/174	---M--	200	added ('OK')	image/gif	date:Thu,%2007%20Nov%202013%2011:29:06%20GMT	http://ccna.smarthand.ro/wp-includes/images/smilies/icon_smile.gif	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/wp-includes/images/smilies/icon_smile.gif	(from http://ccna.smarthand.ro/ccna1-chapter-07)
12:54:15	18148/18148	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20May%202013%2010:03:02%20GMT	http://ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-7-13.jpg	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-7-13.jpg	(from http://ccna.smarthand.ro/ccna1-chapter-07)
12:54:16	22668/22668	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20May%202013%2010:03:03%20GMT	http://ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-7-15.jpg	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-7-15.jpg	(from http://ccna.smarthand.ro/ccna1-chapter-07)
12:54:16	48786/48786	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Dec%202013%2011:54:15%20GMT	http://ccna.smarthand.ro/ccna1-chapter-07?replytocom=83	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/ccna1-chapter-07118b.html	(from http://ccna.smarthand.ro/ccna1-chapter-07)
12:54:17	772/772	---M--	200	added ('OK')	text/xml	etag:%22fc0eefd9714dec8e3e0d2cfdd0c35e55%22	http://ccna.smarthand.ro/ccna1-chapter-08/feed	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/ccna1-chapter-08/feed	(from http://ccna.smarthand.ro/ccna1-chapter-08)
12:54:17	21483/21483	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20May%202013%2010:32:48%20GMT	http://ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-8-15.jpg	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-8-15.jpg	(from http://ccna.smarthand.ro/ccna1-chapter-08)
12:54:17	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202013%2011:54:17%20GMT	http://ccna.smarthand.ro/?p=19	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/index5831.html	(from http://ccna.smarthand.ro/ccna1-chapter-08)
12:54:18	772/772	---M--	200	added ('OK')	text/xml	etag:%22fc0eefd9714dec8e3e0d2cfdd0c35e55%22	http://ccna.smarthand.ro/ccna1-chapter-09/feed	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/ccna1-chapter-09/feed	(from http://ccna.smarthand.ro/ccna1-chapter-09)
12:54:18	21478/21478	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20May%202013%2010:32:49%20GMT	http://ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-8-17.jpg	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-8-17.jpg	(from http://ccna.smarthand.ro/ccna1-chapter-08)
12:54:19	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202013%2011:54:18%20GMT	http://ccna.smarthand.ro/?p=21	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/index3965.html	(from http://ccna.smarthand.ro/ccna1-chapter-09)
12:54:20	7229/7229	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20May%202013%2010:56:57%20GMT	http://ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-9-14.jpg	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-9-14.jpg	(from http://ccna.smarthand.ro/ccna1-chapter-09)
12:54:20	12858/12858	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20May%202013%2010:56:57%20GMT	http://ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-9-9.jpg	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-9-9.jpg	(from http://ccna.smarthand.ro/ccna1-chapter-09)
12:54:20	772/772	---M--	200	added ('OK')	text/xml	etag:%22fc0eefd9714dec8e3e0d2cfdd0c35e55%22	http://ccna.smarthand.ro/ccna1-chapter-10/feed	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/ccna1-chapter-10/feed	(from http://ccna.smarthand.ro/ccna1-chapter-10)
12:54:21	22936/22936	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20May%202013%2010:56:56%20GMT	http://ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-9-1.jpg	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-9-1.jpg	(from http://ccna.smarthand.ro/ccna1-chapter-09)
12:54:21	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202013%2011:54:21%20GMT	http://ccna.smarthand.ro/?p=23	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/index40a0.html	(from http://ccna.smarthand.ro/ccna1-chapter-10)
12:54:23	25893/25893	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20May%202013%2010:56:59%20GMT	http://ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-9-15.jpg	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-9-15.jpg	(from http://ccna.smarthand.ro/ccna1-chapter-09)
12:54:25	31097/31097	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202013%2008:55:12%20GMT	http://ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-10-2.jpg	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-10-2.jpg	(from http://ccna.smarthand.ro/ccna1-chapter-10)
12:54:25	23822/23822	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202013%2008:55:15%20GMT	http://ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-10-6.jpg	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-10-6.jpg	(from http://ccna.smarthand.ro/ccna1-chapter-10)
12:54:26	25253/25253	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202013%2008:55:16%20GMT	http://ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-10-7.jpg	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-10-7.jpg	(from http://ccna.smarthand.ro/ccna1-chapter-10)
12:54:27	42606/42606	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202013%2008:55:14%20GMT	http://ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-10-5.jpg	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-10-5.jpg	(from http://ccna.smarthand.ro/ccna1-chapter-10)
12:54:28	10248/10248	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202013%2008:55:20%20GMT	http://ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-10-17.jpg	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-10-17.jpg	(from http://ccna.smarthand.ro/ccna1-chapter-10)
12:54:30	30321/30321	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202013%2008:55:18%20GMT	http://ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-10-9.jpg	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-10-9.jpg	(from http://ccna.smarthand.ro/ccna1-chapter-10)
12:54:31	34538/34538	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202013%2008:55:19%20GMT	http://ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-10-14.jpg	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-10-14.jpg	(from http://ccna.smarthand.ro/ccna1-chapter-10)
12:54:31	23988/23988	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202013%2008:55:21%20GMT	http://ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-10-18.jpg	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-10-18.jpg	(from http://ccna.smarthand.ro/ccna1-chapter-10)
12:54:32	772/772	---M--	200	added ('OK')	text/xml	etag:%22fc0eefd9714dec8e3e0d2cfdd0c35e55%22	http://ccna.smarthand.ro/ccna1-chapter-11/feed	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/ccna1-chapter-11/feed	(from http://ccna.smarthand.ro/ccna1-chapter-11)
12:54:32	28052/28052	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202013%2008:55:22%20GMT	http://ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-10-19.jpg	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-10-19.jpg	(from http://ccna.smarthand.ro/ccna1-chapter-10)
12:54:33	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202013%2011:54:32%20GMT	http://ccna.smarthand.ro/?p=25	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/index970c.html	(from http://ccna.smarthand.ro/ccna1-chapter-11)
12:54:34	30244/30244	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202013%2008:55:24%20GMT	http://ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-10-20.jpg	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-10-20.jpg	(from http://ccna.smarthand.ro/ccna1-chapter-10)
12:54:35	19363/19363	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202013%2009:42:39%20GMT	http://ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-11-2.jpg	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-11-2.jpg	(from http://ccna.smarthand.ro/ccna1-chapter-11)
12:54:36	23543/23543	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202013%2009:42:41%20GMT	http://ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-11-3.jpg	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-11-3.jpg	(from http://ccna.smarthand.ro/ccna1-chapter-11)
12:54:36	12327/12327	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202013%2009:42:43%20GMT	http://ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-11-6.jpg	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-11-6.jpg	(from http://ccna.smarthand.ro/ccna1-chapter-11)
12:54:38	6615/6615	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202013%2009:42:46%20GMT	http://ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-11-11.jpg	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-11-11.jpg	(from http://ccna.smarthand.ro/ccna1-chapter-11)
12:54:40	44287/44287	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202013%2009:42:42%20GMT	http://ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-11-4.jpg	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-11-4.jpg	(from http://ccna.smarthand.ro/ccna1-chapter-11)
12:54:40	16455/16455	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202013%2009:42:49%20GMT	http://ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-11-15a.jpg	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-11-15a.jpg	(from http://ccna.smarthand.ro/ccna1-chapter-11)
12:54:43	35222/35222	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202013%2009:42:47%20GMT	http://ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-11-14.jpg	R:/XAMPP/htdocs/ciscoanswers/ciscoanswers/ccna.smarthand.ro/wp-content/uploads/2013/04/ccna1-11-14.jpg	(from http://ccna.smarthand.ro/ccna1-chapter-11)
